"Country or Area","Element","Year","Unit","Value","Value Footnotes"
"Uruguay","Production","1977","tonnes","47000.00",""
"Uruguay","Production","1976","tonnes","82000.00","F"
"Uruguay","Production","1975","tonnes","90000.00",""
"Uruguay","Production","1974","tonnes","90000.00",""
"Uruguay","Production","1973","tonnes","90000.00",""
"Uruguay","Production","1972","tonnes","90000.00",""
"Uruguay","Production","1971","tonnes","91000.00",""
"Uruguay","Production","1970","tonnes","91000.00",""
"Uruguay","Production","1969","tonnes","76000.00",""
"Uruguay","Production","1968","tonnes","83700.00",""
"Uruguay","Production","1967","tonnes","83700.00",""
"Uruguay","Production","1966","tonnes","83700.00",""
"Uruguay","Production","1965","tonnes","86742.00",""
"Uruguay","Production","1964","tonnes","78200.00",""
"Uruguay","Production","1963","tonnes","84221.00",""
"Uruguay","Production","1962","tonnes","70252.00",""
"Uruguay","Production","1961","tonnes","75066.00",""
"USSR","Production","1991","tonnes","1400000.00","F"
"USSR","Production","1990","tonnes","1570000.00",""
"USSR","Production","1989","tonnes","1930000.00",""
"USSR","Production","1988","tonnes","1780000.00",""
"USSR","Production","1987","tonnes","1469000.00",""
"USSR","Production","1986","tonnes","1408000.00",""
"USSR","Production","1985","tonnes","2650000.00",""
"USSR","Production","1984","tonnes","3410000.00",""
"USSR","Production","1983","tonnes","3510000.00",""
"USSR","Production","1982","tonnes","3490000.00",""
"USSR","Production","1981","tonnes","3440000.00",""
"USSR","Production","1980","tonnes","3220000.00",""
"USSR","Production","1979","tonnes","2940000.00",""
"USSR","Production","1978","tonnes","2470000.00",""
"USSR","Production","1977","tonnes","3070000.00",""
"USSR","Production","1976","tonnes","3150000.00",""
"USSR","Production","1975","tonnes","2965100.00",""
"USSR","Production","1974","tonnes","2680000.00",""
"USSR","Production","1973","tonnes","2500000.00","F"
"USSR","Production","1972","tonnes","1900000.00","F"
"USSR","Production","1971","tonnes","2804200.00",""
"USSR","Production","1970","tonnes","2684500.00",""
"USSR","Production","1969","tonnes","2402070.00",""
"USSR","Production","1968","tonnes","1912500.00",""
"USSR","Production","1967","tonnes","1799980.00",""
"USSR","Production","1966","tonnes","1585890.00",""
"USSR","Production","1965","tonnes","1338810.00",""
"USSR","Production","1964","tonnes","1270800.00",""
"USSR","Production","1963","tonnes","1185500.00",""
"USSR","Production","1962","tonnes","1009000.00",""
"USSR","Production","1961","tonnes","847500.00",""
"Uzbekistan","Production","2019","tonnes","21567.00",""
"Uzbekistan","Production","2018","tonnes","22887.00",""
"Uzbekistan","Production","2017","tonnes","25592.00",""
"Uzbekistan","Production","2016","tonnes","27180.00",""
"Uzbekistan","Production","2015","tonnes","34545.00",""
"Uzbekistan","Production","2014","tonnes","25300.00","F"
"Uzbekistan","Production","2013","tonnes","35840.00",""
"Uzbekistan","Production","2012","tonnes","37510.00",""
"Uzbekistan","Production","2011","tonnes","36140.00",""
"Uzbekistan","Production","2010","tonnes","21280.00",""
"Uzbekistan","Production","2009","tonnes","21070.00",""
"Uzbekistan","Production","2008","tonnes","24460.00",""
"Uzbekistan","Production","2007","tonnes","24960.00",""
"Uzbekistan","Production","2006","tonnes","23090.00",""
"Uzbekistan","Production","2005","tonnes","24100.00",""
"Uzbekistan","Production","2004","tonnes","35000.00","F"
"Uzbekistan","Production","2003","tonnes","45750.00",""
"Uzbekistan","Production","2002","tonnes","33580.00",""
"Uzbekistan","Production","2001","tonnes","43500.00",""
"Uzbekistan","Production","2000","tonnes","41000.00","F"
"Uzbekistan","Production","1999","tonnes","59000.00","F"
"Uzbekistan","Production","1998","tonnes","62000.00","F"
"Uzbekistan","Production","1997","tonnes","65000.00","F"
"Uzbekistan","Production","1996","tonnes","55000.00","F"
"Uzbekistan","Production","1995","tonnes","83000.00","F"
"Uzbekistan","Production","1994","tonnes","53000.00","F"
"Uzbekistan","Production","1993","tonnes","60000.00","F"
"Uzbekistan","Production","1992","tonnes","72000.00","F"
"Viet Nam","Production","2019","tonnes","14085.00","Im"
"Viet Nam","Production","2018","tonnes","14085.00","Im"
"Viet Nam","Production","2017","tonnes","7043.00","Im"
"Viet Nam","Production","2016","tonnes","7043.00","Im"
"Viet Nam","Production","2015","tonnes","7043.00","Im"
"Viet Nam","Production","2014","tonnes","3521.00","Im"
"Viet Nam","Production","2013","tonnes","5604.00","Im"
"Viet Nam","Production","2012","tonnes","5102.00","Im"
"Viet Nam","Production","2011","tonnes","6074.00","Im"
"Viet Nam","Production","2010","tonnes","5982.00","Im"
"Western Asia","Production","2019","tonnes","205230.00","A"
"Western Asia","Production","2018","tonnes","184170.00","A"
"Western Asia","Production","2017","tonnes","153482.00","A"
"Western Asia","Production","2016","tonnes","167582.00","A"
"Western Asia","Production","2015","tonnes","169055.00","A"
"Western Asia","Production","2014","tonnes","195466.00","A"
"Western Asia","Production","2013","tonnes","177217.00","A"
"Western Asia","Production","2012","tonnes","162236.00","A"
"Western Asia","Production","2011","tonnes","187168.00","A"
"Western Asia","Production","2010","tonnes","180165.00","A"
"Western Asia","Production","2009","tonnes","170342.00","A"
"Western Asia","Production","2008","tonnes","163702.00","A"
"Western Asia","Production","2007","tonnes","177137.00","A"
"Western Asia","Production","2006","tonnes","167833.00","A"
"Western Asia","Production","2005","tonnes","175239.00","A"
"Western Asia","Production","2004","tonnes","138306.00","A"
"Western Asia","Production","2003","tonnes","154160.00","A"
"Western Asia","Production","2002","tonnes","139690.00","A"
"Western Asia","Production","2001","tonnes","172478.00","A"
"Western Asia","Production","2000","tonnes","190248.00","A"
"Western Asia","Production","1999","tonnes","190145.00","A"
"Western Asia","Production","1998","tonnes","221979.00","A"
"Western Asia","Production","1997","tonnes","238718.00","A"
"Western Asia","Production","1996","tonnes","206046.00","A"
"Western Asia","Production","1995","tonnes","226263.00","A"
"Western Asia","Production","1994","tonnes","316808.00","A"
"Western Asia","Production","1993","tonnes","373680.00","A"
"Western Asia","Production","1992","tonnes","399547.00","A"
"Western Asia","Production","1991","tonnes","93257.00","A"
"Western Asia","Production","1990","tonnes","108509.00","A"
"Western Asia","Production","1989","tonnes","142827.00","A"
"Western Asia","Production","1988","tonnes","134034.00","A"
"Western Asia","Production","1987","tonnes","123937.00","A"
"Western Asia","Production","1986","tonnes","111519.00","A"
"Western Asia","Production","1985","tonnes","81662.00","A"
"Western Asia","Production","1984","tonnes","86581.00","A"
"Western Asia","Production","1983","tonnes","81113.00","A"
"Western Asia","Production","1982","tonnes","86795.00","A"
"Western Asia","Production","1981","tonnes","79225.00","A"
"Western Asia","Production","1980","tonnes","98561.00","A"
"Western Asia","Production","1979","tonnes","101784.00","A"
"Western Asia","Production","1978","tonnes","98482.00","A"
"Western Asia","Production","1977","tonnes","88679.00","A"
"Western Asia","Production","1976","tonnes","78576.00","A"
"Western Asia","Production","1975","tonnes","87302.00","A"
"Western Asia","Production","1974","tonnes","103916.00","A"
"Western Asia","Production","1973","tonnes","88440.00","A"
"Western Asia","Production","1972","tonnes","110301.00","A"
"Western Asia","Production","1971","tonnes","109458.00","A"
"Western Asia","Production","1970","tonnes","100022.00","A"
"Western Asia","Production","1969","tonnes","110503.00","A"
"Western Asia","Production","1968","tonnes","101075.00","A"
"Western Asia","Production","1967","tonnes","98241.00","A"
"Western Asia","Production","1966","tonnes","96423.00","A"
"Western Asia","Production","1965","tonnes","95794.00","A"
"Western Asia","Production","1964","tonnes","78944.00","A"
"Western Asia","Production","1963","tonnes","66184.00","A"
"Western Asia","Production","1962","tonnes","80866.00","A"
"Western Asia","Production","1961","tonnes","77457.00","A"
"Western Europe","Production","2019","tonnes","5095853.00","A"
"Western Europe","Production","2018","tonnes","5912522.00","A"
"Western Europe","Production","2017","tonnes","4617840.00","A"
"Western Europe","Production","2016","tonnes","5412789.00","A"
"Western Europe","Production","2015","tonnes","5698509.00","A"
"Western Europe","Production","2014","tonnes","5985949.00","A"
"Western Europe","Production","2013","tonnes","5470402.00","A"
"Western Europe","Production","2012","tonnes","5438154.00","A"
"Western Europe","Production","2011","tonnes","6431342.00","A"
"Western Europe","Production","2010","tonnes","5513135.00","A"
"Western Europe","Production","2009","tonnes","5964991.00","A"
"Western Europe","Production","2008","tonnes","5690785.00","A"
"Western Europe","Production","2007","tonnes","6121794.00","A"
"Western Europe","Production","2006","tonnes","6583040.00","A"
"Western Europe","Production","2005","tonnes","6633505.00","A"
"Western Europe","Production","2004","tonnes","7318299.00","A"
"Western Europe","Production","2003","tonnes","5935019.00","A"
"Western Europe","Production","2002","tonnes","6377035.00","A"
"Western Europe","Production","2001","tonnes","6632859.00","A"
"Western Europe","Production","2000","tonnes","7138786.00","A"
"Western Europe","Production","1999","tonnes","7951829.00","A"
"Western Europe","Production","1998","tonnes","6913998.00","A"
"Western Europe","Production","1997","tonnes","6651245.00","A"
"Western Europe","Production","1996","tonnes","7214171.00","A"
"Western Europe","Production","1995","tonnes","6752302.00","A"
"Western Europe","Production","1994","tonnes","6905690.00","A"
"Western Europe","Production","1993","tonnes","6642873.00","A"
"Western Europe","Production","1992","tonnes","8251578.00","A"
"Western Europe","Production","1991","tonnes","5779703.00","A"
"Western Europe","Production","1990","tonnes","7958361.00","A"
"Western Europe","Production","1989","tonnes","7938597.00","A"
"Western Europe","Production","1988","tonnes","7212623.00","A"
"Western Europe","Production","1987","tonnes","8257866.00","A"
"Western Europe","Production","1986","tonnes","8871072.00","A"
"Western Europe","Production","1985","tonnes","7871793.00","A"
"Western Europe","Production","1984","tonnes","7673789.00","A"
"Western Europe","Production","1983","tonnes","8759312.00","A"
"Western Europe","Production","1982","tonnes","10297063.00","A"
"Western Europe","Production","1981","tonnes","6816897.00","A"
"Western Europe","Production","1980","tonnes","7851186.00","A"
"Western Europe","Production","1979","tonnes","9691828.00","A"
"Western Europe","Production","1978","tonnes","7092118.00","A"
"Western Europe","Production","1977","tonnes","6820775.00","A"
"Western Europe","Production","1976","tonnes","8717396.00","A"
"Western Europe","Production","1975","tonnes","7971643.00","A"
"Western Europe","Production","1974","tonnes","8590493.00","A"
"Western Europe","Production","1973","tonnes","9802809.00","A"
"Western Europe","Production","1972","tonnes","7107610.00","A"
"Western Europe","Production","1971","tonnes","7133801.00","A"
"Western Europe","Production","1970","tonnes","9001450.00","A"
"Western Europe","Production","1969","tonnes","6056140.00","A"
"Western Europe","Production","1968","tonnes","7625634.00","A"
"Western Europe","Production","1967","tonnes","7190185.00","A"
"Western Europe","Production","1966","tonnes","6980538.00","A"
"Western Europe","Production","1965","tonnes","7591991.00","A"
"Western Europe","Production","1964","tonnes","7349539.00","A"
"Western Europe","Production","1963","tonnes","6619675.00","A"
"Western Europe","Production","1962","tonnes","8066781.00","A"
"Western Europe","Production","1961","tonnes","5419324.00","A"
"World","Production","2019","tonnes","27025456.00","A"
"World","Production","2018","tonnes","29157028.00","A"
"World","Production","2017","tonnes","25156857.00","A"
"World","Production","2016","tonnes","27429738.00","A"
"World","Production","2015","tonnes","28490045.00","A"
"World","Production","2014","tonnes","27977592.00","A"
"World","Production","2013","tonnes","29254931.00","A"
"World","Production","2012","tonnes","26112787.00","A"
"World","Production","2011","tonnes","27366009.00","A"
"World","Production","2010","tonnes","27013881.00","A"
"World","Production","2009","tonnes","26777435.00","A"
